CITY,SIZE
4826,3628
4827,3627
4828,3626
4829,3625
4830,3624
4831,3621
4832,3620
4833,3620
4834,3618
4835,3618
4836,3614
4837,3610
4838,3610
4839,3610
4840,3607
4841,3600
4842,3598
4843,3596
4844,3596
4845,3587
4846,3586
4847,3579
4848,3573
4849,3568
4850,3562
4851,3562
4852,3560
4853,3556
4854,3553
4855,3551
4856,3549
4857,3543
4858,3543
4859,3542
4860,3539
4861,3534
4862,3532
4863,3527
4864,3525
4865,3520
4866,3520
4867,3514
4868,3513
4869,3508
4870,3507
4871,3501
4872,3501
4873,3501
4874,3495
4875,3493
4876,3492
4877,3490
4878,3489
4879,3486
4880,3485
4881,3485
4882,3481
4883,3480
4884,3479
4885,3476
4886,3475
4887,3474
4888,3474
4889,3472
4890,3471
4891,3467
4892,3466
4893,3464
4894,3463
4895,3461
4896,3460
4897,3456
4898,3448
4899,3443
4900,3440
4901,3439
4902,3437
4903,3435
4904,3429
4905,3426
4906,3420
4907,3417
4908,3414
4909,3404
4910,3403
4911,3403
4912,3401
4913,3392
4914,3388
4915,3386
4916,3383
4917,3381
4918,3377
4919,3376
4920,3375
4921,3373
4922,3373
4923,3371
4924,3367
4925,3366
4926,3362
4927,3360
4928,3360
4929,3359
4930,3356
4931,3354
4932,3352
4933,3351
4934,3350
4935,3344
4936,3343
4937,3335
4938,3334
4939,3333
4940,3332
4941,3326
4942,3326
4943,3324
4944,3323
4945,3320
4946,3319
4947,3318
4948,3316
4949,3316
4950,3311
4951,3307
4952,3306
4953,3304
4954,3299
4955,3299
4956,3299
4957,3296
4958,3294
4959,3292
4960,3289
4961,3287
4962,3285
4963,3281
4964,3279
4965,3274
4966,3271
4967,3270
4968,3270
4969,3266
4970,3266
4971,3264
4972,3258
4973,3258
4974,3252
4975,3250
4976,3249
4977,3249
4978,3247
4979,3246
4980,3243
4981,3239
4982,3237
4983,3237
4984,3235
4985,3234
4986,3234
4987,3230
4988,3229
4989,3228
4990,3228
4991,3226
4992,3225
4993,3224
4994,3223
4995,3222
4996,3219
4997,3219
4998,3214
4999,3212
5000,3212
5001,3210
5002,3207
5003,3206
5004,3201
5005,3200
5006,3199
5007,3199
5008,3190
5009,3190
5010,3189
5011,3187
5012,3186
5013,3182
5014,3181
5015,3177
5016,3176
5017,3175
5018,3174
5019,3173
5020,3171
5021,3170
5022,3166
5023,3162
5024,3159
5025,3158
5026,3156
5027,3154
5028,3154
5029,3148
5030,3146
5031,3143
5032,3141
5033,3139
5034,3136
5035,3134
5036,3134
5037,3132
5038,3132
5039,3123
5040,3121
5041,3121
5042,3120
5043,3112
5044,3111
5045,3106
5046,3105
5047,3105
5048,3098
5049,3098
5050,3097
5051,3088
5052,3085
5053,3078
5054,3077
5055,3072
5056,3069
5057,3069
5058,3064
5059,3063
5060,3062
5061,3061
5062,3060
5063,3059
5064,3056
5065,3054
5066,3053
5067,3053
5068,3053
5069,3051
5070,3043
5071,3042
5072,3041
5073,3039
5074,3036
5075,3035
5076,3034
5077,3031
5078,3029
5079,3029
5080,3029
5081,3028
5082,3027
5083,3023
5084,3023
5085,3019
5086,3016
5087,3012
5088,3012
5089,3010
5090,3008
5091,3001
5092,3000
5093,3000
5094,2998
5095,2991
5096,2991
5097,2991
5098,2991
5099,2986
5100,2986
5101,2979
5102,2978
5103,2977
5104,2976
5105,2973
5106,2970
5107,2970
5108,2965
5109,2964
5110,2964
5111,2963
5112,2963
5113,2960
5114,2955
5115,2953
5116,2953
5117,2953
5118,2952
5119,2951
5120,2946
5121,2938
5122,2930
5123,2923
5124,2921
5125,2918
5126,2917
5127,2913
5128,2912
5129,2911
5130,2907
5131,2899
5132,2896
5133,2894
5134,2893
5135,2892
5136,2889
5137,2888
5138,2886
5139,2885
5140,2883
5141,2874
5142,2872
5143,2870
5144,2869
5145,2867
5146,2866
5147,2865
5148,2860
5149,2859
5150,2855
5151,2854
5152,2848
5153,2842
5154,2838
5155,2838
5156,2837
5157,2837
5158,2834
5159,2834
5160,2833
5161,2832
5162,2829
5163,2825
5164,2819
5165,2818
5166,2816
5167,2815
5168,2815
5169,2814
5170,2813
5171,2811
5172,2809
5173,2808
5174,2807
5175,2803
5176,2801
5177,2799
5178,2797
5179,2795
5180,2790
5181,2789
5182,2787
5183,2787
5184,2786
5185,2784
5186,2780
5187,2779
5188,2776
5189,2766
5190,2764
5191,2763
5192,2761
5193,2761
5194,2757
5195,2756
5196,2755
5197,2753
5198,2750
5199,2749
5200,2746
5201,2743
5202,2742
5203,2741
5204,2741
5205,2740
5206,2735
5207,2731
5208,2729
5209,2729
5210,2726
5211,2726
5212,2725
5213,2725
5214,2722
5215,2720
5216,2719
5217,2719
5218,2712
5219,2709
5220,2707
5221,2705
5222,2704
5223,2702
5224,2699
5225,2699
5226,2697
5227,2695
5228,2685
5229,2685
5230,2682
5231,2677
5232,2676
5233,2675
5234,2674
5235,2670
5236,2668
5237,2662
5238,2660
5239,2658
5240,2655
5241,2652
5242,2651
5243,2648
5244,2647
5245,2642
5246,2640
5247,2638
5248,2638
5249,2636
5250,2633
5251,2633
5252,2633
5253,2633
5254,2632
5255,2629
5256,2622
5257,2621
5258,2620
5259,2618
5260,2617
5261,2616
5262,2610
5263,2609
5264,2608
5265,2606
5266,2605
5267,2600
5268,2599
5269,2598
5270,2594
5271,2592
5272,2591
5273,2572
5274,2562
5275,2562
5276,2555
5277,2555
5278,2554
5279,2544
5280,2542
5281,2540
5282,2540
5283,2529
5284,2521
5285,2519
5286,2514
5287,2510
5288,2509
5289,2504
5290,2500
5291,2499
5292,2499
5293,2496
5294,2493
5295,2490
5296,2480
5297,2474
5298,2473
5299,2466
5300,2464
5301,2463
5302,2463
5303,2460
5304,2456
5305,2449
5306,2448
5307,2442
5308,2441
5309,2441
5310,2440
5311,2438
5312,2437
5313,2432
5314,2429
5315,2420
5316,2419
5317,2415
5318,2409
5319,2406
5320,2403
5321,2395
5322,2391
5323,2391
5324,2390
5325,2387
5326,2385
5327,2378
5328,2375
5329,2373
5330,2367
5331,2364
5332,2363
5333,2363
5334,2355
5335,2353
5336,2351
5337,2349
5338,2346
5339,2345
5340,2344
5341,2343
5342,2333
5343,2332
5344,2330
5345,2329
5346,2327
5347,2319
5348,2316
5349,2315
5350,2311
5351,2310
5352,2306
5353,2305
5354,2304
5355,2301
5356,2299
5357,2297
5358,2296
5359,2291
5360,2288
5361,2288
5362,2287
5363,2273
5364,2271
5365,2265
5366,2263
5367,2260
5368,2260
5369,2258
5370,2255
5371,2251
5372,2250
5373,2246
5374,2234
5375,2231
5376,2228
5377,2224
5378,2222
5379,2219
5380,2217
5381,2206
5382,2206
5383,2204
5384,2203
5385,2201
5386,2196
5387,2195
5388,2194
5389,2193
5390,2190
5391,2189
5392,2188
5393,2188
5394,2188
5395,2185
5396,2176
5397,2175
5398,2175
5399,2173
5400,2165
5401,2165
5402,2162
5403,2162
5404,2160
5405,2146
5406,2137
5407,2136
5408,2135
5409,2134
5410,2134
5411,2133
5412,2130
5413,2129
5414,2128
5415,2124
5416,2122
5417,2121
5418,2120
5419,2116
5420,2100
5421,2100
5422,2095
5423,2093
5424,2093
5425,2090
5426,2088
5427,2086
5428,2085
5429,2076
5430,2070
5431,2069
5432,2063
5433,2062
5434,2062
5435,2060
5436,2058
5437,2055
5438,2052
5439,2049
5440,2049
5441,2047
5442,2045
5443,2044
5444,2040
5445,2036
5446,2035
5447,2028
5448,2028
5449,2023
5450,2018
5451,2016
5452,2008
5453,2008
5454,2003
5455,1999
5456,1992
5457,1991
5458,1988
5459,1986
5460,1984
5461,1979
5462,1969
5463,1968
5464,1967
5465,1964
5466,1954
5467,1934
5468,1925
5469,1901
5470,1901
5471,1897
5472,1890
5473,1888
5474,1884
5475,1882
5476,1880
5477,1875
5478,1873
5479,1870
5480,1869
5481,1864
5482,1860
5483,1858
5484,1856
5485,1854
5486,1853
5487,1852
5488,1850
5489,1841
5490,1839
5491,1837
5492,1833
5493,1828
5494,1826
5495,1822
5496,1808
5497,1807
5498,1800
5499,1800
5500,1798
5501,1791
5502,1788
5503,1783
5504,1779
5505,1773
5506,1771
5507,1769
5508,1760
5509,1755
5510,1751
5511,1750
5512,1748
5513,1724
5514,1720
5515,1719
5516,1714
5517,1711
5518,1710
5519,1707
5520,1698
5521,1694
5522,1693
5523,1689
5524,1687
5525,1686
5526,1678
5527,1673
5528,1672
5529,1662
5530,1655
5531,1641
5532,1638
5533,1628
5534,1627
5535,1624
5536,1617
5537,1604
5538,1599
5539,1585
5540,1579
5541,1578
5542,1563
5543,1558
5544,1531
5545,1530
5546,1499
5547,1498
5548,1496
5549,1492
5550,1442
5551,1426
5552,1426
5553,1419
5554,1419
5555,1398
5556,1387
5557,1353
5558,1352
5559,1327
5560,1317
5561,1311
5562,1248
5563,1211
5564,1186
5565,1157
5566,1091
5567,1074
5568,1006
5569,928
5570,921
5571,854
